,rxn_id,rxn_smiles,solvent,temp,G_act,G_r,switch_reactants
71,82,[CH:1]#[C:2][C:3](=[O:4])[NH:5][CH3:6].[N:7]#[C:8][CH:9]=[O+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH:1]1=[C:2]([C:3](=[O:4])[NH:5][CH3:6])[CH:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[O:10][CH:9]1[C:8]#[N:7],water,298.15,8.07025554279113,-77.5555609391672,1
72,83,[CH:1]#[C:2][C:3](=[O:4])[NH:5][CH3:6].[N:7]#[C:8][CH:9]=[O+:10][CH-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH:1]1=[C:2]([C:3](=[O:4])[NH:5][CH3:6])[CH:9]([C:8]#[N:7])[O:10][CH:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15,9.46237647589653,-77.0831058154325,1
73,84,[CH3:1][O:2][C:3]#[C:4][Cl:5].[CH:6]#[N+:7][C-:8]([C:9]([CH3:10])=[O:11])[C:12](=[O:13])[NH:14][CH3:15]>>[CH3:1][O:2][C:3]1=[C:4]([Cl:5])[C:8]([C:9]([CH3:10])=[O:11])([C:12](=[O:13])[NH:14][CH3:15])[N:7]=[CH:6]1,water,298.15,22.2325922372258,-69.7056473178728,0
74,85,[CH3:1][O:2][C:3]#[C:4][Cl:5].[CH:6]#[N+:7][C-:8]([C:9]([CH3:10])=[O:11])[C:12](=[O:13])[NH:14][CH3:15]>>[CH3:1][O:2][C:3]1=[C:4]([Cl:5])[CH:6]=[N:7][C:8]1([C:9]([CH3:10])=[O:11])[C:12](=[O:13])[NH:14][CH3:15],water,298.15,13.7344387835624,-75.9779906110779,0
75,86,[CH3:11][C:12](=[O:13])[C:14]#[N+:15][O-:16].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([CH3:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:14]([C:12]([CH3:11])=[O:13])=[N:15][O:16]2,water,298.15,20.2376458056215,-38.6292168815338,1
76,87,[CH3:11][C:12](=[O:13])[C:14]#[N+:15][O-:16].[CH3:1][O:2][C:3]1=[C:4]([CH3:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([CH3:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[O:16][N:15]=[C:14]2[C:12]([CH3:11])=[O:13],water,298.15,18.5006404025661,-34.0013645274249,1
77,88,[CH2-:10][N+:11]#[C:12][C:13](=[O:14])[NH:15][CH3:16].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH2:6][CH2:7][CH:8]1[CH2:9]2>>[CH3:1][C:2]12[C:3]([CH3:4])([CH:5]3[CH2:6][CH2:7][CH:8]1[CH2:9]3)[CH2:10][N:11]=[C:12]2[C:13](=[O:14])[NH:15][CH3:16],water,298.15,27.3532544789839,-52.9606514010568,0
78,89,[CH2:8]=[O+:9][C-:10]([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16].[CH3:1][C:2]#[C:3][C:4](=[O:5])[NH:6][CH3:7]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[NH:6][CH3:7])[C:10]([C:11]([CH3:12])=[O:13])([C:14]([CH3:15])=[O:16])[O:9][CH2:8]1,water,298.15,10.8787946082387,-60.6977443507554,1
79,90,[CH2:8]=[O+:9][C-:10]([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16].[CH3:1][C:2]#[C:3][C:4](=[O:5])[NH:6][CH3:7]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[NH:6][CH3:7])[CH2:8][O:9][C:10]1([C:11]([CH3:12])=[O:13])[C:14]([CH3:15])=[O:16],water,298.15,9.00408112855233,-62.9282108141245,1
80,91,[CH3:1][O:2][C:3]#[C:4][C:5]([CH3:6])=[O:7].[CH3:8][O:9][C:10](=[O:11])[C:12]#[N+:13][C-:14]([CH3:15])[CH3:16]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[C:14]([CH3:15])([CH3:16])[N:13]=[C:12]1[C:10]([O:9][CH3:8])=[O:11],water,298.15,9.57433947417362,-67.6050277848205,1
81,92,[CH3:1][O:2][C:3]#[C:4][C:5]([CH3:6])=[O:7].[CH3:8][O:9][C:10](=[O:11])[C:12]#[N+:13][C-:14]([CH3:15])[CH3:16]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[C:12]([C:10]([O:9][CH3:8])=[O:11])=[N:13][C:14]1([CH3:15])[CH3:16],water,298.15,18.4756991649071,-71.7079219306505,1
82,93,[CH2:10]=[N+:11]([CH3:12])[N-:13][C:14]([CH3:15])=[O:16].[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[F:1][C:2]12[C:3]([F:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[CH2:10]2,water,298.15,18.6564092628099,-50.8747448736827,1
83,94,[CH2:10]=[N+:11]([CH3:12])[N-:13][C:14]([CH3:15])=[O:16].[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[F:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[CH2:10]3,water,298.15,20.9106318870613,-38.5804620191132,1
84,95,[CH3:1][O:2][C:3]#[C:4][F:5].[CH3:6][C:7]([C:8]#[N:9])=[NH+:10][N-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[C:7]([CH3:6])([C:8]#[N:9])[NH:10][N:11]1[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1,water,298.15,22.2423251652223,-59.8464895411877,0
85,96,[CH3:1][O:2][C:3]#[C:4][F:5].[CH3:6][C:7]([C:8]#[N:9])=[NH+:10][N-:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][O:2][C:3]1=[C:4]([F:5])[N:11]([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[NH:10][C:7]1([CH3:6])[C:8]#[N:9],water,298.15,21.3433920426244,-59.1398281860115,0
86,97,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][N-:15][C:16]#[N:17].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([C:7]([CH3:8])=[O:9])[c:13]([C:11]([CH3:10])=[O:12])[n:14][n:15]1[C:16]#[N:17],water,298.15,17.5325995109588,-74.3225003094966,1
87,98,[CH3:10][C:11](=[O:12])[C:13]#[N+:14][N-:15][C:16]#[N:17].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[c:6]([C:7]([CH3:8])=[O:9])[n:15]([C:16]#[N:17])[n:14][c:13]1[C:11]([CH3:10])=[O:12],water,298.15,17.2831053275027,-75.2247200047463,1
88,99,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]12[C:3]([C:4]#[N:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[N:17]=[N:16][C:14]2([C:12]([CH3:11])=[O:13])[CH3:15],water,298.15,26.4220093620283,-7.91325568085261,1
89,100,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]12[C:3]([C:4]#[N:5])([CH:6]3[CH:7]=[CH:8][CH:9]1[O:10]3)[C:14]([C:12]([CH3:11])=[O:13])([CH3:15])[N:16]=[N:17]2,water,298.15,25.2903616271785,-13.3093207469306,1
90,101,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[N:17]=[N:16][C:14]3([C:12]([CH3:11])=[O:13])[CH3:15],water,298.15,23.8122713787036,-22.4979394967156,1
91,102,[CH3:11][C:12](=[O:13])[C-:14]([CH3:15])[N+:16]#[N:17].[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]=[CH:8][CH:9]1[O:10]2>>[CH3:1][C:2]1=[C:3]([C:4]#[N:5])[CH:6]2[CH:7]3[CH:8]([CH:9]1[O:10]2)[C:14]([C:12]([CH3:11])=[O:13])([CH3:15])[N:16]=[N:17]3,water,298.15,23.9409139253311,-22.6076290009891,1
92,103,[CH2:1]=[C:2]([C:3]([CH3:4])=[O:5])[C:6]([CH3:7])=[O:8].[CH3:9][N-:10][N+:11]([CH3:12])=[CH:13][C:14]([CH3:15])=[O:16]>>[CH2:1]1[C:2]([C:3]([CH3:4])=[O:5])([C:6]([CH3:7])=[O:8])[CH:13]([C:14]([CH3:15])=[O:16])[N:11]([CH3:12])[N:10]1[CH3:9],water,298.15,18.2879787165177,-16.3727523891941,1
93,105,[CH3:6][C:7](=[O:8])[c:9]1[o:10][c:11](=[O:12])[c-:13]([C:14]#[N:15])[n+:16]1[CH3:17].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:13]2([C:14]#[N:15])[C:11](=[O:12])[O:10][C:9]1([C:7]([CH3:6])=[O:8])[N:16]2[CH3:17],water,298.15,24.5867986662838,-10.9193191352332,0
94,106,[CH3:6][C:7](=[O:8])[c:9]1[o:10][c:11](=[O:12])[c-:13]([C:14]#[N:15])[n+:16]1[CH3:17].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:9]2([C:7]([CH3:6])=[O:8])[O:10][C:11](=[O:12])[C:13]1([C:14]#[N:15])[N:16]2[CH3:17],water,298.15,24.7916020687321,-11.6591597854319,0
95,107,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][C:9](=[O:10])[C:11]#[N+:12][C-:13]([C:14]#[N:15])[C:16]#[N:17]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:11]([C:9]([CH3:8])=[O:10])=[N:12][C:13]1([C:14]#[N:15])[C:16]#[N:17],water,298.15,21.0615770348269,-51.0899230845993,1
96,108,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][C:9](=[O:10])[C:11]#[N+:12][C-:13]([C:14]#[N:15])[C:16]#[N:17]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:13]([C:14]#[N:15])([C:16]#[N:17])[N:12]=[C:11]1[C:9]([CH3:8])=[O:10],water,298.15,23.6317152893731,-49.0052176760591,1
97,109,[CH3:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][C:2](=[O:3])[C:4]([C:5]([CH3:6])=[O:7])=[C:8]([CH3:9])[CH3:10]>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]([CH3:9])([CH3:10])[NH:16][NH:15][CH:14]1[C:12]([CH3:11])=[O:13],water,298.15,20.2603475751832,-7.37868389952641,0
98,110,[CH3:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][C:2](=[O:3])[C:4]([C:5]([CH3:6])=[O:7])=[C:8]([CH3:9])[CH3:10]>>[CH3:1][C:2](=[O:3])[C:4]1([C:5]([CH3:6])=[O:7])[C:8]([CH3:9])([CH3:10])[CH:14]([C:12]([CH3:11])=[O:13])[NH:15][NH:16]1,water,298.15,25.8272495403131,-4.36473553519346,0
99,112,[CH3:10][NH:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][O:2][C:3](=[O:4])[C:5]([F:6])=[C:7]([F:8])[F:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([F:6])[C:7]([F:8])([F:9])[NH:16][NH:15][CH:14]1[C:12]([NH:11][CH3:10])=[O:13],water,298.15,10.7260797906097,-31.8048495442667,1
100,113,[CH3:10][NH:11][C:12](=[O:13])[CH:14]=[NH+:15][NH-:16].[CH3:1][O:2][C:3](=[O:4])[C:5]([F:6])=[C:7]([F:8])[F:9]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([F:6])[C:7]([F:8])([F:9])[CH:14]([C:12]([NH:11][CH3:10])=[O:13])[NH:15][NH:16]1,water,298.15,18.7288346256262,-31.8288678926851,1
101,114,[CH3:9][C:10](=[O:11])[CH:12]=[O+:13][C-:14]([CH3:15])[C:16]#[N:17].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[CH:12]([C:10]([CH3:9])=[O:11])[O:13][C:14]3([CH3:15])[C:16]#[N:17],water,298.15,8.54346244610098,-73.0556330747523,1
102,115,[CH3:9][C:10](=[O:11])[CH:12]=[O+:13][C-:14]([CH3:15])[C:16]#[N:17].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[CH:12]([C:10]([CH3:9])=[O:11])[O:13][C:14]2([CH3:15])[C:16]#[N:17],water,298.15,6.75610086614914,-67.2694808863305,1
103,118,[CH2-:7][O+:8]=[C:9]([CH3:10])[C:11]([CH3:12])=[O:13].[CH3:1][C:2](=[O:3])[C:4]#[C:5][Br:6]>>[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Br:6])[C:9]([CH3:10])([C:11]([CH3:12])=[O:13])[O:8][CH2:7]1,water,298.15,5.49129237397638,-79.4321709378162,0
104,120,[CH3:11][C:12]([CH3:13])=[N+:14]([CH3:15])[O-:16].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[C:12]([CH3:11])([CH3:13])[N:14]([CH3:15])[O:16]2,water,298.15,30.2050897373358,-9.55947959266715,1
105,121,[CH3:11][C:12]([CH3:13])=[N+:14]([CH3:15])[O-:16].[CH3:1][O:2][C:3]1=[C:4]([F:5])[CH:6]2[CH2:7][CH2:8][CH:9]1[CH2:10]2>>[CH3:1][O:2][C:3]12[C:4]([F:5])([CH:6]3[CH2:7][CH2:8][CH:9]1[CH2:10]3)[O:16][N:14]([CH3:15])[C:12]2([CH3:11])[CH3:13],water,298.15,34.471473918567,-7.46121931990149,1
106,122,[CH3:11][C-:12]([C:13]#[N:14])[O+:15]=[CH:16][C:17]#[N:18].[CH3:1][O:2][C:3]#[C:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1>>[CH3:1][O:2][C:3]1=[C:4]([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[CH:16]([C:17]#[N:18])[O:15][C:12]1([CH3:11])[C:13]#[N:14],water,298.15,10.922584766155,-76.3598582812748,0
107,123,[CH3:11][C-:12]([C:13]#[N:14])[O+:15]=[CH:16][C:17]#[N:18].[CH3:1][O:2][C:3]#[C:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1>>[CH3:1][O:2][C:3]1=[C:4]([c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[C:12]([CH3:11])([C:13]#[N:14])[O:15][CH:16]1[C:17]#[N:18],water,298.15,9.2669941614981,-75.8347386188557,0
108,124,[CH3:13][CH-:14][N+:15]#[N:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[CH:14]([CH3:13])[N:15]=[N:16]3,water,298.15,17.9753049716268,-37.280359036563,0
109,125,[CH3:13][CH-:14][N+:15]#[N:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([Cl:7])([CH:8]3[CH:9]=[CH:10][CH:11]1[O:12]3)[N:16]=[N:15][CH:14]2[CH3:13],water,298.15,16.0957059825605,-29.0416376047762,0
110,126,[CH3:13][CH-:14][N+:15]#[N:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]3[CH:10]([CH:11]1[O:12]2)[N:16]=[N:15][CH:14]3[CH3:13],water,298.15,18.2795077421001,-37.4143874834226,0
111,127,[CH3:13][CH-:14][N+:15]#[N:16].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([Cl:7])[CH:8]2[CH:9]=[CH:10][CH:11]1[O:12]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([Cl:7])([CH:8]3[CH:9]=[CH:10][CH:11]1[O:12]3)[CH:14]([CH3:13])[N:15]=[N:16]2,water,298.15,14.0197051623369,-27.8133024539534,0
112,128,[CH3:12][C:13](=[O:14])[C:15]#[N+:16][NH-:17].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]2[CH2:8][CH2:9][CH:10]1[CH2:11]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH:6]([CH:7]3[CH2:8][CH2:9][CH:10]1[CH2:11]3)[C:15]([C:13]([CH3:12])=[O:14])=[N:16][NH:17]2,water,298.15,12.4393399716354,-48.576317246364,1
113,129,[CH3:12][C:13](=[O:14])[C:15]#[N+:16][NH-:17].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[CH:6][CH:7]2[CH2:8][CH2:9][CH:10]1[CH2:11]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[CH:6]([CH:7]3[CH2:8][CH2:9][CH:10]1[CH2:11]3)[NH:17][N:16]=[C:15]2[C:13]([CH3:12])=[O:14],water,298.15,14.7082210676019,-48.3021316023398,1
114,130,[CH3:1][O:2][C:3]#[C:4][C:5]([CH3:6])=[O:7].[CH3:8][O:9][C:10](=[O:11])[N:12]=[N+:13]([CH3:14])[N-:15][C:16]#[N:17]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[N:12]([C:10]([O:9][CH3:8])=[O:11])[N:13]([CH3:14])[N:15]1[C:16]#[N:17],water,298.15,26.4849674208825,-32.1695084453723,1
115,131,[CH3:1][O:2][C:3]#[C:4][C:5]([CH3:6])=[O:7].[CH3:8][O:9][C:10](=[O:11])[N:12]=[N+:13]([CH3:14])[N-:15][C:16]#[N:17]>>[CH3:1][O:2][C:3]1=[C:4]([C:5]([CH3:6])=[O:7])[N:15]([C:16]#[N:17])[N:13]([CH3:14])[N:12]1[C:10]([O:9][CH3:8])=[O:11],water,298.15,31.7333339320828,-31.3537294060163,1
116,132,[CH3:12][O:13][C:14](=[O:15])[N-:16][N+:17]#[N:18].[N:1]#[C:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[N:1]#[C:2][C:3]12[C:4]([C:5]#[N:6])([CH:7]3[CH:8]=[CH:9][CH:10]1[O:11]3)[N:16]([C:14]([O:13][CH3:12])=[O:15])[N:17]=[N:18]2,water,298.15,28.9060405153931,-11.2300073920169,1
117,133,[CH3:12][O:13][C:14](=[O:15])[N-:16][N+:17]#[N:18].[N:1]#[C:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[N:1]#[C:2][C:3]1=[C:4]([C:5]#[N:6])[CH:7]2[CH:8]3[CH:9]([CH:10]1[O:11]2)[N:16]([C:14]([O:13][CH3:12])=[O:15])[N:17]=[N:18]3,water,298.15,25.3888567982851,-26.1055808777163,1
118,134,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][F:7].[CH3:8][C:9](=[O:10])[c:11]1[nH+:12][c-:13]([CH3:14])[c:15](=[O:16])[o:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:13]2([CH3:14])[NH:12][C:11]1([C:9]([CH3:8])=[O:10])[O:17][C:15]2=[O:16],water,298.15,18.796106626594,-32.0906091594621,0
119,135,[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][F:7].[CH3:8][C:9](=[O:10])[c:11]1[nH+:12][c-:13]([CH3:14])[c:15](=[O:16])[o:17]1>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:11]2([C:9]([CH3:8])=[O:10])[NH:12][C:13]1([CH3:14])[C:15](=[O:16])[O:17]2,water,298.15,14.7410440613623,-30.045595966813,0
120,136,[CH3:4][NH:5][C:6](=[O:7])[c:8]1[nH+:9][c-:10]([C:11](=[O:12])[NH:13][CH3:14])[c:15](=[O:16])[o:17]1.[CH:1]#[C:2][CH3:3]>>[CH:1]1=[C:2]([CH3:3])[C:10]2([C:11](=[O:12])[NH:13][CH3:14])[NH:9][C:8]1([C:6]([NH:5][CH3:4])=[O:7])[O:17][C:15]2=[O:16],water,298.15,29.3735036164202,-10.4581667731753,0
121,137,[CH3:4][NH:5][C:6](=[O:7])[c:8]1[nH+:9][c-:10]([C:11](=[O:12])[NH:13][CH3:14])[c:15](=[O:16])[o:17]1.[CH:1]#[C:2][CH3:3]>>[CH:1]1=[C:2]([CH3:3])[C:8]2([C:6]([NH:5][CH3:4])=[O:7])[NH:9][C:10]1([C:11](=[O:12])[NH:13][CH3:14])[C:15](=[O:16])[O:17]2,water,298.15,28.6222420403244,-11.246316859725,0
122,138,[CH3:1][C:2]#[C:3][Br:4].[CH3:5][CH-:6][O+:7]=[C:8]([CH3:9])[C:10](=[O:11])[O:12][CH3:13]>>[CH3:1][C:2]1=[C:3]([Br:4])[CH:6]([CH3:5])[O:7][C:8]1([CH3:9])[C:10](=[O:11])[O:12][CH3:13],water,298.15,9.85657793181536,-79.6455116711811,1
123,139,[CH3:1][C:2]#[C:3][Br:4].[CH3:5][CH-:6][O+:7]=[C:8]([CH3:9])[C:10](=[O:11])[O:12][CH3:13]>>[CH3:1][C:2]1=[C:3]([Br:4])[C:8]([CH3:9])([C:10](=[O:11])[O:12][CH3:13])[O:7][CH:6]1[CH3:5],water,298.15,15.6704471001488,-81.3281915020818,1
124,140,[CH3:12][C:13](=[O:14])[CH:15]=[NH+:16][O-:17].[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[O:17][NH:16][CH:15]1[C:13]([CH3:12])=[O:14],water,298.15,30.0759727279367,-0.839697210256574,1
125,141,[CH3:12][C:13](=[O:14])[CH:15]=[NH+:16][O-:17].[CH3:1][C:2]([CH3:3])=[C:4]([CH3:5])[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1>>[CH3:1][C:2]1([CH3:3])[C:4]([CH3:5])([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[CH:15]([C:13]([CH3:12])=[O:14])[NH:16][O:17]1,water,298.15,29.5398802945711,-0.604413662738299,1
126,142,[CH3:10][c:11]1[o:12][c:13](=[O:14])[n-:15][n+:16]1[CH3:17].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[N:15]1[C:13](=[O:14])[O:12][C:11]3([CH3:10])[N:16]1[CH3:17],water,298.15,28.1413466548549,-1.43633572260587,0
127,143,[CH3:10][c:11]1[o:12][c:13](=[O:14])[n-:15][n+:16]1[CH3:17].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]12[C:3]([CH3:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[N:15]1[C:13](=[O:14])[O:12][C:11]2([CH3:10])[N:16]1[CH3:17],water,298.15,34.7884954522014,7.78293342512621,0
128,144,[CH3:1][O:2][C:3]([O:4][CH3:5])=[C:6]([F:7])[F:8].[CH3:9][CH:10]=[NH+:11][N-:12][C:13](=[O:14])[NH:15][CH3:16]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]([F:7])([F:8])[CH:10]([CH3:9])[NH:11][N:12]1[C:13](=[O:14])[NH:15][CH3:16],water,298.15,28.0574857405313,-25.3970059358711,0
129,145,[CH3:1][O:2][C:3]([O:4][CH3:5])=[C:6]([F:7])[F:8].[CH3:9][CH:10]=[NH+:11][N-:12][C:13](=[O:14])[NH:15][CH3:16]>>[CH3:1][O:2][C:3]1([O:4][CH3:5])[C:6]([F:7])([F:8])[N:12]([C:13](=[O:14])[NH:15][CH3:16])[NH:11][CH:10]1[CH3:9],water,298.15,31.8759685576069,-27.9998703150321,0
130,146,[CH3:1][C:2]#[C:3][CH3:4].[CH3:5][O:6][C:7](=[O:8])[C-:9]([C:10]([CH3:11])=[O:12])[N+:13]([CH3:14])=[CH:15][C:16]#[N:17]>>[CH3:1][C:2]1=[C:3]([CH3:4])[C:9]([C:7]([O:6][CH3:5])=[O:8])([C:10]([CH3:11])=[O:12])[N:13]([CH3:14])[CH:15]1[C:16]#[N:17],water,298.15,24.5425487836371,-43.0532932065798,1
131,147,[CH3:7][O:8][C:9](=[O:10])[N:11]=[NH+:12][N-:13][C:14](=[O:15])[O:16][CH3:17].[CH:1]#[C:2][C:3](=[O:4])[O:5][CH3:6]>>[CH:1]1=[C:2]([C:3](=[O:4])[O:5][CH3:6])[N:13]([C:14](=[O:15])[O:16][CH3:17])[NH:12][N:11]1[C:9]([O:8][CH3:7])=[O:10],water,298.15,18.9231024995502,-38.1123340513637,0
132,148,[CH3:12][C:13]#[N+:14][CH-:15][CH3:16].[CH3:1][C:2](=[O:3])[C:4]1=[C:5]([Cl:6])[CH:7]2[CH2:8][CH2:9][CH:10]1[CH2:11]2>>[CH3:1][C:2](=[O:3])[C:4]12[C:5]([Cl:6])([CH:7]3[CH2:8][CH2:9][CH:10]1[CH2:11]3)[C:13]([CH3:12])=[N:14][CH:15]2[CH3:16],water,298.15,7.19438105795263,-48.4494619932553,1
